"slug","country","country_code","city","city_normalized","mission_name","mission_name_normalized","mission_type","parent_mission_slug","address","phones","emails","faxes","emergency_phones","website_url","appointment_url","jurisdiction","working_hours","office_hours_structured","consular_call_center","parser_confidence","data_completeness_score","status","verification_status","source_hash","source_url","scraped_at","last_verified_at","contact_fields","raw_snapshot"
"lome-buyukelciligi-https-lome-be-mfa-gov-tr","Togo","TG","Lome","lome","Lome Büyükelçiliği","lome buyukelciligi","embassy",,,"[]","[]","[]","[]","https://lome-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","f88f16ad026d9230c54676a784b5985a54380ab9","https://lome-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.026Z","2026-06-02T08:31:22.026Z","{""directory_mission_id"":11084762,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150113,""directory_web_key"":""lome-be."",""normalized_city"":""lome"",""normalized_mission_name"":""lome buyukelciligi"",""country_code_inferred"":""TG"",""has_structured_working_hours"":false}","{""misyonId"":11084762,""misyonAdi"":""Lome Büyükelçiliği"",""misyonAdiKisa"":""Lome BE"",""url"":""http://lome-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150113,""ulkeKod"":""TGO"",""ulkeAd"":""Togo"",""webKey"":""lome-be.""}"
"londra-baskonsoloslugu-https-londra-bk-mfa-gov-tr","Büyük Britanya ve Kuzey İrlanda Birleşik Krallığı","GB","Londra","londra","Londra Başkonsolosluğu","londra baskonsoloslugu","consulate_general",,,"[]","[]","[]","[]","https://londra-bk.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","93aeb2702517a13f64d2fe0ebfa5bc1ff92dde6a","https://londra-bk.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.022Z","2026-06-02T08:31:22.022Z","{""directory_mission_id"":1100156,""directory_mission_type_label"":""Başkonsolosluk"",""directory_country_id"":150167,""directory_web_key"":""londra-bk."",""normalized_city"":""londra"",""normalized_mission_name"":""londra baskonsoloslugu"",""country_code_inferred"":""GB"",""has_structured_working_hours"":false}","{""misyonId"":1100156,""misyonAdi"":""Londra Başkonsolosluğu"",""misyonAdiKisa"":""Londra BK"",""url"":""http://londra-bk.mfa.gov.tr/"",""misyonTurId"":30002,""misyonTurAdi"":""Başkonsolosluk"",""ulkeId"":150167,""ulkeKod"":""GBR"",""ulkeAd"":""Büyük Britanya ve Kuzey İrlanda Birleşik Krallığı"",""webKey"":""londra-bk.""}"
"londra-buyukelciligi-https-londra-be-mfa-gov-tr","Büyük Britanya ve Kuzey İrlanda Birleşik Krallığı","GB","Londra","londra","Londra Büyükelçiliği","londra buyukelciligi","embassy",,,"[]","[]","[]","[]","https://londra-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","86c6ce15c1e07e5c5bfa677b4e031c4476e363de","https://londra-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.022Z","2026-06-02T08:31:22.022Z","{""directory_mission_id"":1100155,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150167,""directory_web_key"":""londra-be."",""normalized_city"":""londra"",""normalized_mission_name"":""londra buyukelciligi"",""country_code_inferred"":""GB"",""has_structured_working_hours"":false}","{""misyonId"":1100155,""misyonAdi"":""Londra Büyükelçiliği"",""misyonAdiKisa"":""Londra BE"",""url"":""http://londra-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150167,""ulkeKod"":""GBR"",""ulkeAd"":""Büyük Britanya ve Kuzey İrlanda Birleşik Krallığı"",""webKey"":""londra-be.""}"
"los-angeles-baskonsoloslugu-https-losangeles-bk-mfa-gov-tr","Amerika Birleşik Devletleri","US","Los Angeles","los angeles","Los Angeles Başkonsolosluğu","los angeles baskonsoloslugu","consulate_general",,,"[]","[]","[]","[]","https://losangeles-bk.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","d33a63df55e8cea1a790c548d9f070d8723f8bec","https://losangeles-bk.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.018Z","2026-06-02T08:31:22.018Z","{""directory_mission_id"":1100108,""directory_mission_type_label"":""Başkonsolosluk"",""directory_country_id"":150151,""directory_web_key"":""losangeles-bk."",""normalized_city"":""los angeles"",""normalized_mission_name"":""los angeles baskonsoloslugu"",""country_code_inferred"":""US"",""has_structured_working_hours"":false}","{""misyonId"":1100108,""misyonAdi"":""Los Angeles Başkonsolosluğu"",""misyonAdiKisa"":""Los Angeles BK"",""url"":""http://losangeles-bk.mfa.gov.tr/"",""misyonTurId"":30002,""misyonTurAdi"":""Başkonsolosluk"",""ulkeId"":150151,""ulkeKod"":""USA"",""ulkeAd"":""Amerika Birleşik Devletleri"",""webKey"":""losangeles-bk.""}"
"luanda-buyukelciligi-https-luanda-be-mfa-gov-tr","Angola","AG","Luanda","luanda","Luanda Büyükelçiliği","luanda buyukelciligi","embassy",,,"[]","[]","[]","[]","https://luanda-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","eab0eedef6e1d2c25a2233a1b02489332ad99d59","https://luanda-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.002Z","2026-06-02T08:31:22.002Z","{""directory_mission_id"":1100185,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150002,""directory_web_key"":""luanda-be."",""normalized_city"":""luanda"",""normalized_mission_name"":""luanda buyukelciligi"",""country_code_inferred"":""AG"",""has_structured_working_hours"":false}","{""misyonId"":1100185,""misyonAdi"":""Luanda Büyükelçiliği"",""misyonAdiKisa"":""Luanda BE"",""url"":""http://luanda-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150002,""ulkeKod"":""AGO"",""ulkeAd"":""Angola"",""webKey"":""luanda-be.""}"
"lubliyana-buyukelciligi-https-ljubljana-be-mfa-gov-tr","Slovenya","SV","Lübliyana","lubliyana","Lübliyana Büyükelçiliği","lubliyana buyukelciligi","embassy",,,"[]","[]","[]","[]","https://ljubljana-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","b6930141ad3108d1ed589770f7683516f93096cd","https://ljubljana-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.017Z","2026-06-02T08:31:22.017Z","{""directory_mission_id"":1100103,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150148,""directory_web_key"":""ljubljana-be."",""normalized_city"":""lubliyana"",""normalized_mission_name"":""lubliyana buyukelciligi"",""country_code_inferred"":""SV"",""has_structured_working_hours"":false}","{""misyonId"":1100103,""misyonAdi"":""Lübliyana Büyükelçiliği"",""misyonAdiKisa"":""Lübliyana BE"",""url"":""http://ljubljana-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150148,""ulkeKod"":""SVN"",""ulkeAd"":""Slovenya"",""webKey"":""ljubljana-be.""}"
"luksemburg-buyukelciligi-https-luksemburg-be-mfa-gov-tr","Lüksemburg","LU","Lüksemburg","luksemburg","Lüksemburg Büyükelçiliği","luksemburg buyukelciligi","embassy",,,"[]","[]","[]","[]","https://luksemburg-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","fbb6194fbeba2ae9512a4cd7b63ec46e6c58424a","https://luksemburg-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.011Z","2026-06-02T08:31:22.011Z","{""directory_mission_id"":1100040,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150065,""directory_web_key"":""luksemburg-be."",""normalized_city"":""luksemburg"",""normalized_mission_name"":""luksemburg buyukelciligi"",""country_code_inferred"":""LU"",""has_structured_working_hours"":false}","{""misyonId"":1100040,""misyonAdi"":""Lüksemburg Büyükelçiliği"",""misyonAdiKisa"":""Lüksemburg BE"",""url"":""http://luksemburg-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150065,""ulkeKod"":""LUX"",""ulkeAd"":""Lüksemburg"",""webKey"":""luksemburg-be.""}"
"lusaka-buyukelciligi-https-lusaka-be-mfa-gov-tr","Zambiya Cumhuriyeti","ZM","Lusaka","lusaka","Lusaka Büyükelçiliği","lusaka buyukelciligi","embassy",,,"[]","[]","[]","[]","https://lusaka-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","20308b60ca26f1a0f45bbb4c027e2ae2520c1959","https://lusaka-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.014Z","2026-06-02T08:31:22.014Z","{""directory_mission_id"":1100768,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150127,""directory_web_key"":""lusaka-be."",""normalized_city"":""lusaka"",""normalized_mission_name"":""lusaka buyukelciligi"",""country_code_inferred"":""ZM"",""has_structured_working_hours"":false}","{""misyonId"":1100768,""misyonAdi"":""Lusaka Büyükelçiliği"",""misyonAdiKisa"":""Lusaka BE"",""url"":""http://lusaka-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150127,""ulkeKod"":""ZMB"",""ulkeAd"":""Zambiya Cumhuriyeti"",""webKey"":""lusaka-be.""}"
"lyon-baskonsoloslugu-https-lyon-bk-mfa-gov-tr","Fransa","FR","Lyon","lyon","Lyon Başkonsolosluğu","lyon baskonsoloslugu","consulate_general",,,"[]","[]","[]","[]","https://lyon-bk.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","01ac9b9ceaf7dbd0a718e3dc60c3e34fcb9f1b2a","https://lyon-bk.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.019Z","2026-06-02T08:31:22.019Z","{""directory_mission_id"":1100119,""directory_mission_type_label"":""Başkonsolosluk"",""directory_country_id"":150157,""directory_web_key"":""lyon-bk."",""normalized_city"":""lyon"",""normalized_mission_name"":""lyon baskonsoloslugu"",""country_code_inferred"":""FR"",""has_structured_working_hours"":false}","{""misyonId"":1100119,""misyonAdi"":""Lyon Başkonsolosluğu"",""misyonAdiKisa"":""Lyon BK"",""url"":""http://lyon-bk.mfa.gov.tr/"",""misyonTurId"":30002,""misyonTurAdi"":""Başkonsolosluk"",""ulkeId"":150157,""ulkeKod"":""FRA"",""ulkeAd"":""Fransa"",""webKey"":""lyon-bk.""}"
"madrid-buyukelciligi-bize-yazin-acil-durum-https-madrid-be-mfa-gov-tr-mission-contact","TÜRKİYE CUMHURİYETİ","ES","Madrid","madrid","Madrid Büyükelçiliği Bize yazın Acil Durum","madrid buyukelciligi bize yazin acil durum","embassy",,"T. C. Madrid Büyükelçiliği, Rafael Calvo, 18 2ºA-B 28010 Madrid E-posta embajada.madrid@mfa.gov.tr Telefon + 34 913 103 904 Nöbetçi / Acil Durum Telefonu +34 629476693","[]","[]","[""34 91 308 66 02""]","[""+34 629476693""]","https://madrid-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/","Asturyas, Bask, Ceuta, Melilla, Ekstremadura, Endülüs, Galisya, Kanarya Adaları, Kantabria, Kastilla ve Leon, Kastilla-La Mancha, La Rioja, Madrid, Navarra, Mursiya Akredite ülkeler : Andora Prensliği","ÇALIŞMA SAATLERİ KONSOLOSLUK ÇAĞRI MERKEZİ 7/24 YABANCI DÜŞMANLIĞI BİLDİRİMİ GO TÜRKİYE HEALTH TÜRKİYE STUDY IN TÜRKİYE TÜRKİYE'DE YATIRIM İMKANLARI TÜRKİYE TECH VISA FOTOĞRAF ALBÜMÜ","{}","KONSOLOSLUK ÇAĞRI MERKEZİ 7/24 YABANCI DÜŞMANLIĞI BİLDİRİMİ GO TÜRKİYE HEALTH TÜRKİYE STUDY IN TÜRKİYE TÜRKİYE'DE YATIRIM İMKANLARI TÜRKİYE TECH","71","60","active","official_source_scraped","dff7245870b207d42eed6ff34ac240a3528279e7","https://madrid-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:37:55.182Z","2026-06-02T08:37:55.182Z","{""directory_mission_id"":1100021,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150044,""directory_web_key"":""madrid-be."",""normalized_city"":""madrid"",""normalized_mission_name"":""madrid buyukelciligi bize yazin acil durum"",""country_code_inferred"":""ES"",""has_structured_working_hours"":false,""websites"":[],""detected_emails"":[""embajada.madrid@mfa.gov.tr""],""detected_phones"":[""34 913 103 904"",""+34 629476693"",""34 91 308 66 02""]}","{""misyonId"":1100021,""misyonAdi"":""Madrid Büyükelçiliği"",""misyonAdiKisa"":""Madrid BE"",""url"":""http://madrid-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150044,""ulkeKod"":""ESP"",""ulkeAd"":""İspanya"",""webKey"":""madrid-be."",""supplemental_snapshots"":[{""source_url"":""https://madrid-be.mfa.gov.tr/Mission/Contact"",""page_title"":""Madrid Büyükelçiliği\n Bize yazın\n Acil Durum"",""body_text"":""TÜRKİYE CUMHURİYETİ\nMADRİD BÜYÜKELÇİLİĞİ\nBüyükelçilik\nBilgi Notları Konsolosluk İşlemleri İletişim\nTürkçe\nRandevu Al\nRandevu Sorgula\nRandevu İptali\nMadrid Büyükelçiliği\nBize yazın\nAcil Durum\nMadrid Büyükelçiliği\nT C Madrid Büyükelçiliği Rafael Calvo 18 2ºA B 28010 Madrid\n×\n+\n−\nLeaflet | © HGM Atlas\nKonsolosluk Şubesi 09:30 - 12:30)\nPosta adresi\nT. C. Madrid Büyükelçiliği, Rafael Calvo, 18 2ºA-B 28010 Madrid E-posta\nembajada.madrid@mfa.gov.tr Telefon\n+ 34 913 103 904\nNöbetçi / Acil Durum Telefonu\n+34 629476693\nFaks\n+ 34 91 308 66 02\n: Madrid Büyükelçiliği\n: Madrid Büyükelçiliği\nGörev Bölgesi :\nAsturyas, Bask, Ceuta, Melilla, Ekstremadura, Endülüs, Galisya, Kanarya Adaları, Kantabria, Kastilla ve Leon, Kastilla-La Mancha, La Rioja, Madrid, Navarra, Mursiya\nAkredite ülkeler :\nAndora Prensliği\nBağlı Birimler\nEğitim Müşavirliği\nİçişleri Müşavirliği\nİletişim Müşavirliği\nKültür Tanıtma Müşavirliği\nTicaret Müşavirliği\nNüket Küçükel Ezberci\nBüyükelçi\nBüyükelçinin Mesajı\nBüyükelçinin Özgeçmişi\nBağlı Temsilcilikler\nÇALIŞMA SAATLERİ\nKONSOLOSLUK ÇAĞRI MERKEZİ 7/24\nYABANCI DÜŞMANLIĞI BİLDİRİMİ\nGO TÜRKİYE\nHEALTH TÜRKİYE\nSTUDY IN TÜRKİYE\nTÜRKİYE'DE YATIRIM İMKANLARI\nTÜRKİYE TECH VISA\nFOTOĞRAF ALBÜMÜ""}]}"
"mainz-baskonsoloslugu-https-mainz-bk-mfa-gov-tr","Almanya","DE","Mainz","mainz","Mainz Başkonsolosluğu","mainz baskonsoloslugu","consulate_general",,,"[]","[]","[]","[]","https://mainz-bk.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","8e67927d91aef097233988d16a41ef699f740555","https://mainz-bk.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.020Z","2026-06-02T08:31:22.020Z","{""directory_mission_id"":1100136,""directory_mission_type_label"":""Başkonsolosluk"",""directory_country_id"":150159,""directory_web_key"":""mainz-bk."",""normalized_city"":""mainz"",""normalized_mission_name"":""mainz baskonsoloslugu"",""country_code_inferred"":""DE"",""has_structured_working_hours"":false}","{""misyonId"":1100136,""misyonAdi"":""Mainz Başkonsolosluğu"",""misyonAdiKisa"":""Mainz BK"",""url"":""http://mainz-bk.mfa.gov.tr/"",""misyonTurId"":30002,""misyonTurAdi"":""Başkonsolosluk"",""ulkeId"":150159,""ulkeKod"":""DEU"",""ulkeAd"":""Almanya"",""webKey"":""mainz-bk.""}"
"malabo-buyukelciligi-https-malabo-be-mfa-gov-tr","Ekvator Ginesi","GN","Malabo","malabo","Malabo Büyükelçiliği","malabo buyukelciligi","embassy",,,"[]","[]","[]","[]","https://malabo-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","d5afd8a81880df211c4adc70471c54c435818a1b","https://malabo-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.025Z","2026-06-02T08:31:22.025Z","{""directory_mission_id"":11083297,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150020,""directory_web_key"":""malabo-be."",""normalized_city"":""malabo"",""normalized_mission_name"":""malabo buyukelciligi"",""country_code_inferred"":""GN"",""has_structured_working_hours"":false}","{""misyonId"":11083297,""misyonAdi"":""Malabo Büyükelçiliği"",""misyonAdiKisa"":""Malabo BE"",""url"":""http://malabo-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150020,""ulkeKod"":""GNQ"",""ulkeAd"":""Ekvator Ginesi"",""webKey"":""malabo-be.""}"
"manama-buyukelciligi-https-manama-be-mfa-gov-tr","Bahreyn","BH","Manama","manama","Manama Büyükelçiliği","manama buyukelciligi","embassy",,,"[]","[]","[]","[]","https://manama-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","363b781b99d41903905c18b9f0682f450e3bd987","https://manama-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.002Z","2026-06-02T08:31:22.002Z","{""directory_mission_id"":1100003,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150003,""directory_web_key"":""manama-be."",""normalized_city"":""manama"",""normalized_mission_name"":""manama buyukelciligi"",""country_code_inferred"":""BH"",""has_structured_working_hours"":false}","{""misyonId"":1100003,""misyonAdi"":""Manama Büyükelçiliği"",""misyonAdiKisa"":""Manama BE"",""url"":""http://manama-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150003,""ulkeKod"":""BHR"",""ulkeAd"":""Bahreyn"",""webKey"":""manama-be.""}"
"manchester-baskonsoloslugu-https-manchester-bk-mfa-gov-tr","Büyük Britanya ve Kuzey İrlanda Birleşik Krallığı","GB","Manchester","manchester","Manchester Başkonsolosluğu","manchester baskonsoloslugu","consulate_general",,,"[]","[]","[]","[]","https://manchester-bk.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","eff2c6e3104a82b21c8f916f084dd5590416b74d","https://manchester-bk.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.025Z","2026-06-02T08:31:22.025Z","{""directory_mission_id"":11084872,""directory_mission_type_label"":""Başkonsolosluk"",""directory_country_id"":150167,""directory_web_key"":null,""normalized_city"":""manchester"",""normalized_mission_name"":""manchester baskonsoloslugu"",""country_code_inferred"":""GB"",""has_structured_working_hours"":false}","{""misyonId"":11084872,""misyonAdi"":""Manchester Başkonsolosluğu"",""misyonAdiKisa"":""Manchester BK"",""url"":""http://manchester-bk.mfa.gov.tr/"",""misyonTurId"":30002,""misyonTurAdi"":""Başkonsolosluk"",""ulkeId"":150167,""ulkeKod"":""GBR"",""ulkeAd"":""Büyük Britanya ve Kuzey İrlanda Birleşik Krallığı"",""webKey"":""""}"
"manila-buyukelciligi-https-manila-be-mfa-gov-tr","Filipinler","PH","Manila","manila","Manila Büyükelçiliği","manila buyukelciligi","embassy",,,"[]","[]","[]","[]","https://manila-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","57c34107aa8aa7d58ebaf78518ee6e46f1630994","https://manila-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.018Z","2026-06-02T08:31:22.018Z","{""directory_mission_id"":1100117,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150156,""directory_web_key"":""manila-be."",""normalized_city"":""manila"",""normalized_mission_name"":""manila buyukelciligi"",""country_code_inferred"":""PH"",""has_structured_working_hours"":false}","{""misyonId"":1100117,""misyonAdi"":""Manila Büyükelçiliği"",""misyonAdiKisa"":""Manila BE"",""url"":""http://manila-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150156,""ulkeKod"":""PHL"",""ulkeAd"":""Filipinler"",""webKey"":""manila-be.""}"
"maputo-buyukelciligi-https-maputo-be-mfa-gov-tr","Mozambik","MO","Maputo","maputo","Maputo Büyükelçiliği","maputo buyukelciligi","embassy",,,"[]","[]","[]","[]","https://maputo-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","a3ea43eec1146a439b764c0af9ab7eca33fb9b73","https://maputo-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.024Z","2026-06-02T08:31:22.024Z","{""directory_mission_id"":1100186,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150181,""directory_web_key"":""maputo-be."",""normalized_city"":""maputo"",""normalized_mission_name"":""maputo buyukelciligi"",""country_code_inferred"":""MO"",""has_structured_working_hours"":false}","{""misyonId"":1100186,""misyonAdi"":""Maputo Büyükelçiliği"",""misyonAdiKisa"":""Maputo BE"",""url"":""http://maputo-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150181,""ulkeKod"":""MOZ"",""ulkeAd"":""Mozambik"",""webKey"":""maputo-be.""}"
"marsilya-baskonsoloslugu-https-marsilya-bk-mfa-gov-tr","Fransa","FR","Marsilya","marsilya","Marsilya Başkonsolosluğu","marsilya baskonsoloslugu","consulate_general",,,"[]","[]","[]","[]","https://marsilya-bk.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","fcc2a91faa0066cbb848bb02cc14d6c232cdb52d","https://marsilya-bk.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.019Z","2026-06-02T08:31:22.019Z","{""directory_mission_id"":1100120,""directory_mission_type_label"":""Başkonsolosluk"",""directory_country_id"":150157,""directory_web_key"":""marsilya-bk."",""normalized_city"":""marsilya"",""normalized_mission_name"":""marsilya baskonsoloslugu"",""country_code_inferred"":""FR"",""has_structured_working_hours"":false}","{""misyonId"":1100120,""misyonAdi"":""Marsilya Başkonsolosluğu"",""misyonAdiKisa"":""Marsilya BK"",""url"":""http://marsilya-bk.mfa.gov.tr/"",""misyonTurId"":30002,""misyonTurAdi"":""Başkonsolosluk"",""ulkeId"":150157,""ulkeKod"":""FRA"",""ulkeAd"":""Fransa"",""webKey"":""marsilya-bk.""}"
